"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Dnaaf3",102.777147360297,0.0905875257523494,0.142805778635784,0.634340757199934,0.525858463198265,0.632281613250571
"4930546K05Rik",1.05462439511605,-0.573577759092015,0.904998179278383,-0.633788854193461,0.526218628057441,0.632477629845569
"Lsr",76.8844144585546,0.0939196545374203,0.14814579501331,0.633967737855686,0.526101877057384,0.632477629845569
"Gm5803",1.47547558393145,-0.628853445137931,0.992044294756985,-0.63389653915804,0.526148344327481,0.632477629845569
"Smap1",354.884753791384,0.0515057517852187,0.0812598748679048,0.633839910151793,0.52618530430047,0.632477629845569
"Gbgt1",11.783712871346,0.178116625970613,0.281073355824204,0.63370156679673,0.526275602240494,0.632486870533083
"Foxi1",2.00037754570651,0.410928053618848,0.649153489512787,0.633021404425114,0.526719665399149,0.632961275968469
"Acsm2",51.0520075790281,0.116724603930314,0.184461881446841,0.632784416025552,0.526874434880374,0.633087979664779
"Usp5",1671.77837548976,0.0335540175125845,0.0530818402871949,0.632118580121625,0.527309395038877,0.633551302924249
"Timm50",784.995615615907,0.0527764879288903,0.0836177901009475,0.631163390770982,0.527933696305547,0.634242007553743
"Qprt",4.22557799830324,0.291592591732779,0.4622514181522,0.630809512490817,0.528165082859526,0.634460592374455
"Slc10a2",5.16539131600061,0.261995647892245,0.41554914126291,0.630480542195334,0.528380229432107,0.634659629754982
"Bhlha15",2.73720698079884,0.615149384628058,0.976326999300633,0.630064911723946,0.528652115568761,0.634822091334495
"Mif4gd",505.211483372148,0.0583281452583061,0.0925755460955397,0.630059964195192,0.528655352441047,0.634822091334495
"Kpna4",2248.80709793385,-0.0383249210489648,0.0608286781204277,-0.630046915915049,0.528663889199076,0.634822091334495
"Nemp2",36.2354593696921,0.129496004124913,0.205580038905889,0.629905533699186,0.528756392154882,0.634873763147792
"Defb19",1.17139332354696,-0.589168397044215,0.935444205670515,-0.629827405496521,0.528807513077795,0.634875742850346
"Bbs1",82.1199169964004,0.110828500509995,0.176028348186854,0.629605979102587,0.528952410682253,0.634990298062241
"D3Ertd751e",442.781489312815,0.0745132374842667,0.118455738064556,0.629038649386982,0.529323753619711,0.635376646731058
"Csnk2b",1541.26449446578,-0.0257625167930634,0.0409685419622616,-0.62883655505228,0.529456065515778,0.635446122234259
"Mmp7",0.836003355828334,-0.600877582044659,0.955767396948214,-0.628686000342002,0.529554645162361,0.635446122234259
"Bst1",245.040881206621,0.0959387119002813,0.152600382950708,0.628692471442033,0.529550407847912,0.635446122234259
"Arhgef11",783.181040171238,0.0365511020304773,0.058142421803844,0.628647739404291,0.529579699002213,0.635446122234259
"Snord19",2.8340102129492,0.334598207894514,0.532545609844036,0.628299626754046,0.529807676104224,0.635660238168054
"Snord35a",0.984697690522939,0.569374315316098,0.907343703759016,0.627517789518181,0.530319878852638,0.636190328815988
"Klhl13",416.565902549942,-0.0622847058854556,0.0992626250067049,-0.627473894441623,0.53034864316009,0.636190328815988
"Garem1",410.803342772968,-0.05224676895837,0.0832964721325795,-0.627238676749852,0.53050279408043,0.636315763756815
"Gm10548",4.84404446765054,0.307356636125585,0.491091133545912,0.625864763442832,0.531403648300025,0.637282018651856
"Dhh",22.201533020975,0.160965287324624,0.257191139784907,0.625858602513455,0.531407689674551,0.637282018651856
"Nt5c3",1233.66035022054,-0.0949222659547487,0.151737817014084,-0.625567625939538,0.531598578836654,0.63745137004399
"Ppara",1213.65802239515,-0.0782538053535068,0.12513248465899,-0.625367629890538,0.531729802258521,0.637549149993796
"Rcan2",14234.9293309532,-0.0396668688642017,0.0634649824552925,-0.62501977200017,0.53195808138013,0.637763271520106
"Ube2q2",553.099947477321,0.030357728749557,0.0486176888878283,0.624417355987426,0.532353529757517,0.638058545566285
"Xkr5",1.38105983240955,-0.546430662847339,0.875018965448132,-0.62447865066272,0.532313286842299,0.638058545566285
"3010001F23Rik",1.07957893637184,-0.603469922318557,0.966351857527148,-0.624482601878379,0.5323106927312,0.638058545566285
"Zfp777",299.402319839761,-0.0749960372829223,0.120316192935342,-0.623324553854738,0.53307126558508,0.638859128805878
"Sipa1",402.117364991026,-0.0750719813054695,0.1204731933434,-0.623142619715262,0.533190804664846,0.638883062209521
"Mb",295179.931625545,0.051554678881356,0.082723755241149,0.623214924553031,0.533143295444937,0.638883062209521
"Zfp119a",76.8021390362929,0.0867437001025148,0.139314685984206,0.622645771260244,0.533517325941284,0.639214624573289
"Gnrhr",1.32987516973636,0.613022345586343,0.98555918695137,0.622004597697075,0.533938844796009,0.639659932343837
"Tbc1d10c",118.845113949764,-0.156462459997726,0.251606976108215,-0.621852630709379,0.534038775237336,0.639719929302785
"Iyd",7.44310917005847,-0.219349426614109,0.352784220826288,-0.621766546418518,0.534095386729563,0.639728028551473
"Pan2",379.252010962049,0.0793458103601953,0.127652721329048,0.621575549146869,0.534221002818692,0.639818770804691
"Gal",1.82407946778362,0.485920361325415,0.782573627265296,0.62092606292326,0.534648271899115,0.640270742187509
"Tmem184a",2.43306324831971,0.383288167906168,0.617412879859123,0.620797168976494,0.534733086187354,0.640280422120515
"Trp53rkb",30.6774607495218,0.136391212264755,0.219715741333016,0.620762133096466,0.534756141532586,0.640280422120515
"C2cd4c",2.09152772212405,0.457485957154695,0.737071202004976,0.620680818773335,0.534809652319019,0.640284753074911
"Sez6l",3.17905187535001,0.306593385413516,0.494091272842444,0.620519734440407,0.534915665594842,0.640351934382333
"Laptm4a",8427.67418383358,0.0536284690176478,0.0864534192989633,0.620316344368011,0.535049536380505,0.640452448500235
"Serpini1",164.827177792285,-0.0959192993847173,0.154733343304785,-0.619900645433486,0.535323200812031,0.640643584717257
"Fmo4",3.38869939324894,0.322887897268873,0.520916065350057,0.619846302977605,0.53535898094817,0.640643584717257
"Osgepl1",1293.41411082032,-0.0568496830372433,0.0917035581712382,-0.619928868311608,0.535304618792443,0.640643584717257
"Pitpnm1",548.522714020185,0.0291871224553167,0.0471139323329688,0.619500878191237,0.535586443561833,0.640856021466574
"Nt5c2",896.731879197763,0.055446462219435,0.0895542699598753,0.61913811864334,0.535825373541215,0.641082138602872
"Adm2",0.812841940982319,0.819306424303228,1.32473587565706,0.61846775599465,0.536267046162068,0.641550760081833
"Glycam1",2.49375578241149,1.83024373349761,2.95986214131055,0.618354384804973,0.536341759589002,0.641580331917008
"Hoxc10",0.940579057026213,0.594727765554769,0.961912719065318,0.618276225864505,0.536393270630901,0.641582145773731
"Tonsl",10.6787645995773,0.168768413749017,0.273100047546091,0.617972846454864,0.536593237934886,0.641722583727409
"Slc24a1",5.11891457137975,0.345180454083619,0.55859290361715,0.617946364603656,0.536610694769643,0.641722583727409
"Slc29a1",919.425268862287,-0.0450015981302486,0.0728787168318342,-0.617486148035353,0.536914115118657,0.642025609328897
"Psmb9",280.234150703493,-0.19750871260477,0.320041824111301,-0.617134067252666,0.537146299871962,0.642243405036512
"Bend4",58.8293401786236,-0.120487527088265,0.195271416201517,-0.61702592950892,0.537217622996659,0.642268842548549
"Slc47a2",1.11685396504101,-0.714270793137145,1.15785264680531,-0.616892654784635,0.537305531967493,0.642314102630539
"Amigo3",30.1161504520591,-0.127925101423643,0.207513866044931,-0.616465318013712,0.537587455126938,0.642564269258321
"Rpn1",2027.28103394922,0.0479551267408511,0.0777957271198232,0.616423658679728,0.537614942649933,0.642564269258321
"Mgl2",169.761742078637,0.138963041175162,0.225470125097162,0.616325737679345,0.537679555337785,0.642581647760271
"Prdx5",6893.87718992595,0.044778923135268,0.0727618519683739,0.615417583856046,0.538278981887625,0.643238120361662
"Myl2",187216.081205034,0.0540963023809225,0.0879267726787403,0.615242669926885,0.538394472249972,0.643316225547849
"Efcab12",1.61029946102928,-0.428699961681581,0.697168347516419,-0.61491598579995,0.538610205153803,0.643514082742645
"Prss23",354.583406287001,0.0833311651698844,0.135598022824884,0.614545576947691,0.538854865052775,0.643746460921827
"Ube2n",476.580689979823,0.0445280616501691,0.072512716244362,0.614072454548704,0.53916744960034,0.644059934908421
"Cd72",40.1838912736829,0.256591601031027,0.418027151239137,0.613815634392229,0.539337164685341,0.644143397526969
"Pla2g12b",1.30954999314197,0.593823965456712,0.967433467610829,0.613813750854845,0.539338409486749,0.644143397526969
"Bcl2a1a",18.6510905032027,-0.19473760763702,0.317336442475848,-0.613662919133032,0.539438096565287,0.644143397526969
"Odf2",540.543296442356,0.0663365802539807,0.108094490950912,0.613690667030438,0.539419756846887,0.644143397526969
"Nipal1",5.00835949174305,-0.306074561842927,0.498972828651261,-0.613409276553707,0.539605753775919,0.644283647023295
"Ppt2",729.026128536189,0.0355119307963355,0.0579036581791793,0.613293389623952,0.539682363475135,0.644315170757876
"Plp1",101.705836272932,-0.0856968544220799,0.139815247830574,-0.612929245928355,0.539923124407142,0.644482695146205
"Cd24a",423.049265245813,0.144034144663563,0.234968172753516,0.612994274823154,0.53988012530247,0.644482695146205
"Atp5h",7065.98526874428,0.0515757213603729,0.0841753678257533,0.612717505044194,0.540063145865383,0.644589876384902
"Zdhhc8",566.167030000981,0.0625817410372171,0.102201249377983,0.612338316978528,0.540313943335189,0.64476927978617
"9530020I12Rik",3.97885068493788,0.349777308969212,0.571213211817883,0.612341069381164,0.540312122668196,0.64476927978617
"Ssr2",990.500382610063,0.0397772306600761,0.0650343421765843,0.611634243213702,0.540779776782565,0.645265167405918
"Arxes1",6.51504368101198,-0.335375545558864,0.548448427219738,-0.611498782591083,0.54086942406057,0.64531213452671
"Gcat",295.32147135281,0.062796358833324,0.102821839317772,0.610729775405505,0.541378490539234,0.645799420811489
"2010109A12Rik",1.62384168186376,0.531874385504283,0.870844047402006,0.610757330306186,0.54136024564621,0.645799420811489
"Mir7079",3.45197410604177,0.346878524819986,0.568156837443208,0.610533046440121,0.54150875937174,0.645894777304353
"Nek4",126.783702589218,0.0658798212373485,0.108050294043588,0.609714409576455,0.542051007524839,0.64648146650244
"Cep85",832.360480961603,-0.0656222009204688,0.107681209224105,-0.609411812825174,0.542251509904832,0.646617847799642
"Actb",8804.89351849003,-0.0528015233677096,0.0866465569049362,-0.609389746734431,0.542266132472512,0.646617847799642
"Srd5a1",13.8886471369497,-0.184274198155331,0.302674443361057,-0.608819813490206,0.54264387905755,0.646948058337564
"Mturn",510.670091410575,0.058845291362578,0.0966448962681982,0.608881520233382,0.542602974057972,0.646948058337564
"4930594C11Rik",4.93030309544761,-0.249795132282775,0.410447586137068,-0.608592036400371,0.542794884317304,0.647067974959959
"Dlg3",112.792079705827,-0.0657911666095444,0.10832246899134,-0.607363986642553,0.543609382831444,0.647978748827412
"Hadh",14286.6881531253,-0.0494989948267427,0.0815342849463743,-0.607094240898765,0.54378837192476,0.648131900892584
"Gm1661",1.36334483876951,-0.573387348945769,0.945256547159912,-0.606594422084195,0.544120102885552,0.648467057980153
"Irgq",661.47060875942,0.0694064909223454,0.114448101605424,0.606445104363846,0.544219224935861,0.648524961797929
"Dcun1d3",305.639252346562,-0.0494630325240584,0.0816008371855559,-0.606158395306437,0.544409577071746,0.648691560126435
"Tsga10",53.670998183253,0.0858322082810308,0.141807390533052,0.605273166358882,0.544997507800349,0.649331818549984
"Mir29b-2",1.61968479506131,0.53072577583067,0.877053305982466,0.605123739013967,0.545096782063106,0.649389807298165
"H2-M3",185.248922655428,0.130898552132069,0.216408493199782,0.604867906044828,0.545266769314122,0.649532019920925
"Gbas",18880.471604721,0.0391395539508973,0.0648216826381005,0.603803424379053,0.545974342509214,0.650314529183287
"Ssbp3",448.283509999009,0.0576682239317274,0.0955683892530321,0.603423625557211,0.546226909291007,0.650554981617772
"Mir5121",1.09581557877799,0.571822106802016,0.948556441319761,0.602834034848173,0.54661910266843,0.650961668944317
"Ccdc42",1.20230938666085,0.571224973059625,0.947987063593686,0.602566211076965,0.546797304023717,0.651113464093566
"Taf1c",151.099633933743,-0.0797911049170014,0.132484666172727,-0.602266716760817,0.546996612007701,0.651290362024015
"Stk32a",17.4456385757793,0.182009788128928,0.30243881530585,0.601806973568735,0.547302632637027,0.651473396218437
"Prpf3",428.778793857225,-0.0371344927748413,0.0616895914677145,-0.601957184207904,0.547202638035632,0.651473396218437
"Onecut3",1.3513726004247,0.53156753129135,0.883216443557825,0.601854205918153,0.547271189282917,0.651473396218437
"Cfap45",9.48474509580837,0.243242957814221,0.404552584209502,0.601264130569131,0.547664076330803,0.651843173024782
"Rad1",139.761368634103,0.0677556278775106,0.112910042223836,0.600085045962429,0.548449558132166,0.652671657979283
"Tceal6",1.08698178035501,0.57987165407139,0.966345535262537,0.60006657340622,0.548461868592581,0.652671657979283
"Nat8f3",1.45084534669505,0.451639851136638,0.752932485636332,0.599841100965302,0.54861213868347,0.652789946752431
"Adcyap1r1",139.671373291775,-0.0825142357206766,0.137661908978428,-0.599397729793265,0.548907690507774,0.653081067336015
"Fam169b",12.6829711877036,0.253880084300065,0.423666535940165,0.599245073101361,0.549009469847314,0.653141608097765
"Tnfrsf11b",14.7103508707195,-0.234779328278373,0.391930579504671,-0.599032942453972,0.549150917148364,0.653188777436736
"Lins1",135.26502997822,-0.057406536838507,0.0958269772867594,-0.59906446455803,0.549129897282404,0.653188777436736
"Mir7015",8.38788221341863,0.198864392655577,0.332097270999873,0.59881369111176,0.549297131371702,0.653302139656446
"Cdon",178.522276894703,0.0907189169224338,0.151565191597647,0.598547172778702,0.549474892833424,0.653392448084815
"Ecm1",867.478033354473,0.0754433735696488,0.126035434212125,0.598588595669636,0.54944726287759,0.653392448084815
"Lalba",1.2538975990394,0.588212359648286,0.98288709114306,0.598453642283792,0.549537282197297,0.653406091210777
"A730090N16Rik",1.02286004357094,-0.616458922161778,1.03037767490045,-0.598284432182925,0.549650162392565,0.653419225010078
"Casp2",218.024635176685,-0.0606983093701404,0.101449962914919,-0.598307851734207,0.549634538509504,0.653419225010078
"Zfp607a",51.4377173777976,-0.0765742704507927,0.128402288993312,-0.596362191446454,0.550933292558347,0.654883933253174
"Sult2a8",1.79374666423655,1.76523274933854,2.96065944715331,0.596229583593554,0.551021864981017,0.654917366236296
"Doc2b",36.3595255780683,-0.176773765669068,0.296535526942837,-0.596130141610806,0.551088289604209,0.654917366236296
"Pcgf3",498.724028435149,0.0492193181838839,0.0825701588571504,0.596090874295582,0.551114520220195,0.654917366236296
"Capn10",184.233918294542,0.108828721916642,0.182690524407678,0.595699871514892,0.551375744060959,0.655167122549472
"Zfp365",23.2549623149557,0.112883264469548,0.189529996515166,0.595595771355987,0.551445302273017,0.65518910879267
"Tmem198",12.1856176919482,0.150183132322176,0.252335100396891,0.595173370989439,0.551727588303371,0.655463816024548
"Fermt1",2.84150063415311,-0.357035008855673,0.600584800354084,-0.594478928945884,0.552191831371197,0.655833204256046
"6030407O03Rik",1.3280461950807,0.458598192266311,0.77127254892397,0.594599396680353,0.552111283458816,0.655833204256046
"Dlg5",272.798980390281,-0.0714166062478601,0.12012825174714,-0.594503001660141,0.552175735256753,0.655833204256046
"Tnfsf8",3.77584001559491,0.269539912686476,0.453682510059153,0.594115723463381,0.552434715071559,0.656060956738231
"D830013O20Rik",57.8393064369948,-0.112098286843313,0.188769411013427,-0.59383713834515,0.552621046747317,0.656221513177414
"Phykpl",193.713829787817,0.0562105595601184,0.0947352892406299,0.593343409944548,0.552951352749333,0.656552989436731
"Samd8",556.969891362832,-0.0428156362318561,0.0721873981073253,-0.593117875895729,0.553102268009482,0.656671422459588
"Pglyrp2",4.56850441153714,-0.353880365564327,0.59674569220527,-0.593017042580675,0.553169746774023,0.656690782641169
"Ccdc12",420.834353590958,0.0351248649675993,0.0592990272869577,0.592334589193585,0.553626558145049,0.657172289397411
